Date,State,WindSpeed
202303,CA,2.9
202304,CA,3.1
202305,CA,3.2
202306,CA,3.1
202307,CA,2.9
202308,CA,2.7
202309,CA,2.6
202310,CA,2.4
202311,CA,2.1
202312,CA,2.2
200101,CO,3.2
200102,CO,3.6
200103,CO,4.2
200104,CO,4.7
200105,CO,4.4
200106,CO,4.2
200107,CO,3.9
200108,CO,3.6
200109,CO,3.7
200110,CO,3.6
200111,CO,3.4
200112,CO,3.2
200201,CO,3.2
200202,CO,3.6
200203,CO,4.2
200204,CO,4.7
200205,CO,4.4
200206,CO,4.2
200207,CO,3.9
200208,CO,3.6
200209,CO,3.7
200210,CO,3.6
200211,CO,3.4
200212,CO,3.2
200301,CO,3.2
200302,CO,3.6
200303,CO,4.2
200304,CO,4.7
200305,CO,4.4
200306,CO,4.2
200307,CO,3.9
200308,CO,3.6
200309,CO,3.7
200310,CO,3.6
200311,CO,3.4
200312,CO,3.2
200401,CO,3.2
200402,CO,3.6
200403,CO,4.2
200404,CO,4.7
200405,CO,4.4
200406,CO,4.2
200407,CO,3.9
200408,CO,3.6
200409,CO,3.7
200410,CO,3.6
200411,CO,3.4
200412,CO,3.2
200501,CO,3.2
200502,CO,3.6
200503,CO,4.2
200504,CO,4.7
200505,CO,4.4
200506,CO,4.2
200507,CO,3.9
200508,CO,3.6
200509,CO,3.7
200510,CO,3.6
200511,CO,3.4
200512,CO,3.2
200601,CO,3.2
200602,CO,3.6
200603,CO,4.2
200604,CO,4.7
200605,CO,4.4
200606,CO,4.2
200607,CO,3.9
200608,CO,3.6
200609,CO,3.7
200610,CO,3.6
200611,CO,3.4
200612,CO,3.2
200701,CO,3.2
200702,CO,3.6
200703,CO,4.2
200704,CO,4.7
200705,CO,4.4
200706,CO,4.2
200707,CO,3.9
200708,CO,3.6
200709,CO,3.7
200710,CO,3.6
200711,CO,3.4
200712,CO,3.2
200801,CO,3.2
200802,CO,3.6
200803,CO,4.2
200804,CO,4.7
200805,CO,4.4
200806,CO,4.2
200807,CO,3.9
200808,CO,3.6
200809,CO,3.7
200810,CO,3.6
200811,CO,3.4
200812,CO,3.2
200901,CO,3.2
200902,CO,3.6
200903,CO,4.2
200904,CO,4.7
200905,CO,4.4
200906,CO,4.2
200907,CO,3.9
200908,CO,3.6
200909,CO,3.7
200910,CO,3.6
200911,CO,3.4
200912,CO,3.2
201001,CO,3.2
201002,CO,3.6
201003,CO,4.2
201004,CO,4.7
201005,CO,4.4
201006,CO,4.2
201007,CO,3.9
201008,CO,3.6
201009,CO,3.7
201010,CO,3.6
201011,CO,3.4
201012,CO,3.2
201101,CO,3.2
201102,CO,3.6
201103,CO,4.2
201104,CO,4.7
201105,CO,4.4
201106,CO,4.2
201107,CO,3.9
201108,CO,3.6
201109,CO,3.7
201110,CO,3.6
201111,CO,3.4
201112,CO,3.2
201201,CO,3.2
201202,CO,3.6
201203,CO,4.2
201204,CO,4.7
201205,CO,4.4
201206,CO,4.2
201207,CO,3.9
201208,CO,3.6
201209,CO,3.7
201210,CO,3.6
201211,CO,3.4
201212,CO,3.2
201301,CO,3.2
201302,CO,3.6
201303,CO,4.2
201304,CO,4.7
201305,CO,4.4
201306,CO,4.2
201307,CO,3.9
201308,CO,3.6
201309,CO,3.7
201310,CO,3.6
201311,CO,3.4
201312,CO,3.2
201401,CO,3.2
201402,CO,3.6
201403,CO,4.2
201404,CO,4.7
201405,CO,4.4
201406,CO,4.2
201407,CO,3.9
201408,CO,3.6
201409,CO,3.7
201410,CO,3.6
201411,CO,3.4
201412,CO,3.2
201501,CO,3.2
201502,CO,3.6
201503,CO,4.2
201504,CO,4.7
201505,CO,4.4
201506,CO,4.2
201507,CO,3.9
201508,CO,3.6
201509,CO,3.7
201510,CO,3.6
201511,CO,3.4
201512,CO,3.2
201601,CO,3.2
201602,CO,3.6
201603,CO,4.2
201604,CO,4.7
201605,CO,4.4
201606,CO,4.2
201607,CO,3.9
201608,CO,3.6
201609,CO,3.7
201610,CO,3.6
201611,CO,3.4
201612,CO,3.2
201701,CO,3.2
201702,CO,3.6
201703,CO,4.2
201704,CO,4.7
201705,CO,4.4
201706,CO,4.2
201707,CO,3.9
201708,CO,3.6
201709,CO,3.7
201710,CO,3.6
201711,CO,3.4
201712,CO,3.2
201801,CO,3.2
201802,CO,3.6
201803,CO,4.2
201804,CO,4.7
201805,CO,4.4
201806,CO,4.2
201807,CO,3.9
201808,CO,3.6
201809,CO,3.7
201810,CO,3.6
201811,CO,3.4
201812,CO,3.2
201901,CO,3.2
201902,CO,3.6
201903,CO,4.2
201904,CO,4.7
201905,CO,4.4
201906,CO,4.2
201907,CO,3.9
201908,CO,3.6
201909,CO,3.7
201910,CO,3.6
201911,CO,3.4
201912,CO,3.2
202001,CO,3.2
202002,CO,3.6
202003,CO,4.2
202004,CO,4.7
202005,CO,4.4
202006,CO,4.2
202007,CO,3.9
202008,CO,3.6
202009,CO,3.7
202010,CO,3.6
202011,CO,3.4
202012,CO,3.2
202101,CO,3.2
202102,CO,3.6
202103,CO,4.2
202104,CO,4.7
202105,CO,4.4
202106,CO,4.2
202107,CO,3.9
202108,CO,3.6
202109,CO,3.7
202110,CO,3.6
202111,CO,3.4
202112,CO,3.2
202201,CO,3.2
202202,CO,3.6
202203,CO,4.2
202204,CO,4.7
202205,CO,4.4
202206,CO,4.2
202207,CO,3.9
202208,CO,3.6
202209,CO,3.7
202210,CO,3.6
202211,CO,3.4
202212,CO,3.2
202301,CO,3.2
202302,CO,3.6
202303,CO,4.2
202304,CO,4.7
202305,CO,4.4
202306,CO,4.2
202307,CO,3.9
202308,CO,3.6
202309,CO,3.7
202310,CO,3.6
202311,CO,3.4
202312,CO,3.2
200101,CT,4.1
200102,CT,4.2
200103,CT,4.5
200104,CT,4.3
200105,CT,3.9
200106,CT,3.5
200107,CT,3.3
200108,CT,3.2
200109,CT,3.6
200110,CT,3.7
200111,CT,3.9
200112,CT,4.0
200201,CT,4.1
200202,CT,4.2
200203,CT,4.5
200204,CT,4.3
200205,CT,3.9
200206,CT,3.5
200207,CT,3.3
200208,CT,3.2
200209,CT,3.6
200210,CT,3.7
200211,CT,3.9
200212,CT,4.0
200301,CT,4.1
200302,CT,4.2
200303,CT,4.5
200304,CT,4.3
200305,CT,3.9
200306,CT,3.5
200307,CT,3.3
200308,CT,3.2
200309,CT,3.6
200310,CT,3.7
200311,CT,3.9
200312,CT,4.0
200401,CT,4.1
200402,CT,4.2
200403,CT,4.5
200404,CT,4.3
200405,CT,3.9
200406,CT,3.5
200407,CT,3.3
200408,CT,3.2
200409,CT,3.6
200410,CT,3.7
200411,CT,3.9
200412,CT,4.0
200501,CT,4.1
200502,CT,4.2
200503,CT,4.5
200504,CT,4.3
200505,CT,3.9
200506,CT,3.5
200507,CT,3.3
200508,CT,3.2
200509,CT,3.6
200510,CT,3.7
200511,CT,3.9
200512,CT,4.0
200601,CT,4.1
200602,CT,4.2
200603,CT,4.5
200604,CT,4.3
200605,CT,3.9
200606,CT,3.5
200607,CT,3.3
200608,CT,3.2
200609,CT,3.6
200610,CT,3.7
200611,CT,3.9
200612,CT,4.0
200701,CT,4.1
200702,CT,4.2
200703,CT,4.5
200704,CT,4.3
200705,CT,3.9
200706,CT,3.5
200707,CT,3.3
200708,CT,3.2
200709,CT,3.6
200710,CT,3.7
200711,CT,3.9
200712,CT,4.0
200801,CT,4.1
200802,CT,4.2
200803,CT,4.5
200804,CT,4.3
200805,CT,3.9
200806,CT,3.5
200807,CT,3.3
200808,CT,3.2
200809,CT,3.6
200810,CT,3.7
200811,CT,3.9
200812,CT,4.0
200901,CT,4.1
200902,CT,4.2
200903,CT,4.5
200904,CT,4.3
200905,CT,3.9
200906,CT,3.5
200907,CT,3.3
200908,CT,3.2
200909,CT,3.6
200910,CT,3.7
200911,CT,3.9
200912,CT,4.0
201001,CT,4.1
201002,CT,4.2
201003,CT,4.5
201004,CT,4.3
201005,CT,3.9
201006,CT,3.5
201007,CT,3.3
201008,CT,3.2
201009,CT,3.6
201010,CT,3.7
201011,CT,3.9
201012,CT,4.0
201101,CT,4.1
201102,CT,4.2
201103,CT,4.5
201104,CT,4.3
201105,CT,3.9
201106,CT,3.5
201107,CT,3.3
201108,CT,3.2
201109,CT,3.6
201110,CT,3.7
201111,CT,3.9
201112,CT,4.0
201201,CT,4.1
201202,CT,4.2
201203,CT,4.5
201204,CT,4.3
201205,CT,3.9
201206,CT,3.5
201207,CT,3.3
201208,CT,3.2
201209,CT,3.6
201210,CT,3.7
201211,CT,3.9
201212,CT,4.0
201301,CT,4.1
201302,CT,4.2
201303,CT,4.5
201304,CT,4.3
201305,CT,3.9
201306,CT,3.5
201307,CT,3.3
201308,CT,3.2
201309,CT,3.6
201310,CT,3.7
201311,CT,3.9
201312,CT,4.0
201401,CT,4.1
201402,CT,4.2
201403,CT,4.5
201404,CT,4.3
201405,CT,3.9
201406,CT,3.5
201407,CT,3.3
201408,CT,3.2
201409,CT,3.6
201410,CT,3.7
201411,CT,3.9
201412,CT,4.0
201501,CT,4.1
201502,CT,4.2
201503,CT,4.5
201504,CT,4.3
201505,CT,3.9
201506,CT,3.5
201507,CT,3.3
201508,CT,3.2
201509,CT,3.6
201510,CT,3.7
201511,CT,3.9
201512,CT,4.0
201601,CT,4.1
201602,CT,4.2
201603,CT,4.5
201604,CT,4.3
201605,CT,3.9
201606,CT,3.5
201607,CT,3.3
201608,CT,3.2
201609,CT,3.6
201610,CT,3.7
201611,CT,3.9
201612,CT,4.0
201701,CT,4.1
201702,CT,4.2
201703,CT,4.5
201704,CT,4.3
201705,CT,3.9
201706,CT,3.5
201707,CT,3.3
201708,CT,3.2
201709,CT,3.6
201710,CT,3.7
201711,CT,3.9
201712,CT,4.0
201801,CT,4.1
201802,CT,4.2
201803,CT,4.5
201804,CT,4.3
201805,CT,3.9
201806,CT,3.5
201807,CT,3.3
201808,CT,3.2
201809,CT,3.6
201810,CT,3.7
201811,CT,3.9
201812,CT,4.0
201901,CT,4.1
201902,CT,4.2
201903,CT,4.5
201904,CT,4.3
201905,CT,3.9
201906,CT,3.5
201907,CT,3.3
201908,CT,3.2
201909,CT,3.6
201910,CT,3.7
201911,CT,3.9
201912,CT,4.0
202001,CT,4.1
202002,CT,4.2
202003,CT,4.5
202004,CT,4.3
202005,CT,3.9
202006,CT,3.5
202007,CT,3.3
202008,CT,3.2
202009,CT,3.6
202010,CT,3.7
202011,CT,3.9
202012,CT,4.0
202101,CT,4.1
202102,CT,4.2
202103,CT,4.5
202104,CT,4.3
202105,CT,3.9
202106,CT,3.5
202107,CT,3.3
202108,CT,3.2
202109,CT,3.6
202110,CT,3.7
202111,CT,3.9
202112,CT,4.0
202201,CT,4.1
202202,CT,4.2
202203,CT,4.5
202204,CT,4.3
202205,CT,3.9
202206,CT,3.5
202207,CT,3.3
202208,CT,3.2
202209,CT,3.6
202210,CT,3.7
202211,CT,3.9
202212,CT,4.0
202301,CT,4.1
202302,CT,4.2
202303,CT,4.5
202304,CT,4.3
202305,CT,3.9
202306,CT,3.5
202307,CT,3.3
202308,CT,3.2
202309,CT,3.6
202310,CT,3.7
202311,CT,3.9
202312,CT,4.0
200101,DE,4.1
200102,DE,4.3
200103,DE,4.6
200104,DE,4.4
200105,DE,3.8
200106,DE,3.5
200107,DE,3.3
200108,DE,3.1
200109,DE,3.3
200110,DE,3.4
200111,DE,3.8
200112,DE,3.9
200201,DE,4.1
200202,DE,4.3
200203,DE,4.6
200204,DE,4.4
200205,DE,3.8
200206,DE,3.5
200207,DE,3.3
200208,DE,3.1
200209,DE,3.3
200210,DE,3.4
200211,DE,3.8
200212,DE,3.9
200301,DE,4.1
200302,DE,4.3
200303,DE,4.6
200304,DE,4.4
200305,DE,3.8
200306,DE,3.5
200307,DE,3.3
200308,DE,3.1
200309,DE,3.3
200310,DE,3.4
200311,DE,3.8
200312,DE,3.9
200401,DE,4.1
200402,DE,4.3
200403,DE,4.6
200404,DE,4.4
200405,DE,3.8
200406,DE,3.5
200407,DE,3.3
200408,DE,3.1
200409,DE,3.3
200410,DE,3.4
200411,DE,3.8
200412,DE,3.9
200501,DE,4.1
200502,DE,4.3
200503,DE,4.6
200504,DE,4.4
200505,DE,3.8
200506,DE,3.5
200507,DE,3.3
200508,DE,3.1
200509,DE,3.3
200510,DE,3.4
200511,DE,3.8
200512,DE,3.9
200601,DE,4.1
200602,DE,4.3
200603,DE,4.6
200604,DE,4.4
200605,DE,3.8
200606,DE,3.5
200607,DE,3.3
200608,DE,3.1
200609,DE,3.3
200610,DE,3.4
200611,DE,3.8
200612,DE,3.9
200701,DE,4.1
200702,DE,4.3
200703,DE,4.6
200704,DE,4.4
200705,DE,3.8
200706,DE,3.5
200707,DE,3.3
200708,DE,3.1
200709,DE,3.3
200710,DE,3.4
200711,DE,3.8
200712,DE,3.9
200801,DE,4.1
200802,DE,4.3
200803,DE,4.6
200804,DE,4.4
200805,DE,3.8
200806,DE,3.5
200807,DE,3.3
200808,DE,3.1
200809,DE,3.3
200810,DE,3.4
200811,DE,3.8
200812,DE,3.9
200901,DE,4.1
200902,DE,4.3
200903,DE,4.6
200904,DE,4.4
200905,DE,3.8
200906,DE,3.5
200907,DE,3.3
200908,DE,3.1
200909,DE,3.3
200910,DE,3.4
200911,DE,3.8
200912,DE,3.9
201001,DE,4.1
201002,DE,4.3
201003,DE,4.6
201004,DE,4.4
201005,DE,3.8
201006,DE,3.5
201007,DE,3.3
201008,DE,3.1
201009,DE,3.3
201010,DE,3.4
201011,DE,3.8
201012,DE,3.9
201101,DE,4.1
201102,DE,4.3
201103,DE,4.6
201104,DE,4.4
201105,DE,3.8
201106,DE,3.5
201107,DE,3.3
201108,DE,3.1
201109,DE,3.3
201110,DE,3.4
201111,DE,3.8
201112,DE,3.9
201201,DE,4.1
201202,DE,4.3
201203,DE,4.6
201204,DE,4.4
201205,DE,3.8
201206,DE,3.5
201207,DE,3.3
201208,DE,3.1
201209,DE,3.3
201210,DE,3.4
201211,DE,3.8
201212,DE,3.9
201301,DE,4.1
201302,DE,4.3
201303,DE,4.6
201304,DE,4.4
201305,DE,3.8
201306,DE,3.5
201307,DE,3.3
201308,DE,3.1
201309,DE,3.3
201310,DE,3.4
201311,DE,3.8
201312,DE,3.9
201401,DE,4.1
201402,DE,4.3
201403,DE,4.6
201404,DE,4.4
201405,DE,3.8
201406,DE,3.5
201407,DE,3.3
201408,DE,3.1
201409,DE,3.3
201410,DE,3.4
201411,DE,3.8
201412,DE,3.9
201501,DE,4.1
201502,DE,4.3
201503,DE,4.6
201504,DE,4.4
201505,DE,3.8
201506,DE,3.5
201507,DE,3.3
201508,DE,3.1
201509,DE,3.3
201510,DE,3.4
201511,DE,3.8
201512,DE,3.9
201601,DE,4.1
201602,DE,4.3
201603,DE,4.6
201604,DE,4.4
201605,DE,3.8
201606,DE,3.5
201607,DE,3.3
201608,DE,3.1
201609,DE,3.3
201610,DE,3.4
201611,DE,3.8
201612,DE,3.9
201701,DE,4.1
201702,DE,4.3
201703,DE,4.6
201704,DE,4.4
201705,DE,3.8
201706,DE,3.5
201707,DE,3.3
201708,DE,3.1
201709,DE,3.3
201710,DE,3.4
201711,DE,3.8
201712,DE,3.9
201801,DE,4.1
201802,DE,4.3
201803,DE,4.6
201804,DE,4.4
201805,DE,3.8
201806,DE,3.5
201807,DE,3.3
201808,DE,3.1
201809,DE,3.3
201810,DE,3.4
201811,DE,3.8
201812,DE,3.9
201901,DE,4.1
201902,DE,4.3
201903,DE,4.6
201904,DE,4.4
201905,DE,3.8
201906,DE,3.5
201907,DE,3.3
201908,DE,3.1
201909,DE,3.3
201910,DE,3.4
201911,DE,3.8
201912,DE,3.9
202001,DE,4.1
202002,DE,4.3
202003,DE,4.6
202004,DE,4.4
202005,DE,3.8
202006,DE,3.5
202007,DE,3.3
202008,DE,3.1
202009,DE,3.3
202010,DE,3.4
202011,DE,3.8
202012,DE,3.9
202101,DE,4.1
202102,DE,4.3
202103,DE,4.6
202104,DE,4.4
202105,DE,3.8
202106,DE,3.5
202107,DE,3.3
202108,DE,3.1
202109,DE,3.3
202110,DE,3.4
202111,DE,3.8
202112,DE,3.9
202201,DE,4.1
202202,DE,4.3
202203,DE,4.6
202204,DE,4.4
202205,DE,3.8
202206,DE,3.5
202207,DE,3.3
202208,DE,3.1
202209,DE,3.3
202210,DE,3.4
202211,DE,3.8
202212,DE,3.9
202301,DE,4.1
202302,DE,4.3
202303,DE,4.6
202304,DE,4.4
202305,DE,3.8
202306,DE,3.5
202307,DE,3.3
202308,DE,3.1
202309,DE,3.3
202310,DE,3.4
202311,DE,3.8
202312,DE,3.9
200101,FL,3.6
200102,FL,3.6
200103,FL,3.9
200104,FL,3.8
200105,FL,3.6
200106,FL,3.1
200107,FL,2.8
200108,FL,2.8
200109,FL,3.0
200110,FL,3.4
200111,FL,3.5
200112,FL,3.3
200201,FL,3.6
200202,FL,3.6
200203,FL,3.9
200204,FL,3.8
200205,FL,3.6
200206,FL,3.1
200207,FL,2.8
200208,FL,2.8
200209,FL,3.0
200210,FL,3.4
200211,FL,3.5
200212,FL,3.3
200301,FL,3.6
200302,FL,3.6
200303,FL,3.9
200304,FL,3.8
200305,FL,3.6
200306,FL,3.1
200307,FL,2.8
200308,FL,2.8
200309,FL,3.0
200310,FL,3.4
200311,FL,3.5
200312,FL,3.3
200401,FL,3.6
200402,FL,3.6
200403,FL,3.9
200404,FL,3.8
200405,FL,3.6
200406,FL,3.1
200407,FL,2.8
200408,FL,2.8
200409,FL,3.0
200410,FL,3.4
200411,FL,3.5
200412,FL,3.3
200501,FL,3.6
200502,FL,3.6
200503,FL,3.9
200504,FL,3.8
200505,FL,3.6
200506,FL,3.1
200507,FL,2.8
200508,FL,2.8
200509,FL,3.0
200510,FL,3.4
200511,FL,3.5
200512,FL,3.3
200601,FL,3.6
200602,FL,3.6
200603,FL,3.9
200604,FL,3.8
200605,FL,3.6
200606,FL,3.1
200607,FL,2.8
200608,FL,2.8
200609,FL,3.0
200610,FL,3.4
200611,FL,3.5
200612,FL,3.3
200701,FL,3.6
200702,FL,3.6
200703,FL,3.9
200704,FL,3.8
200705,FL,3.6
200706,FL,3.1
200707,FL,2.8
200708,FL,2.8
200709,FL,3.0
200710,FL,3.4
200711,FL,3.5
200712,FL,3.3
200801,FL,3.6
200802,FL,3.6
200803,FL,3.9
200804,FL,3.8
200805,FL,3.6
200806,FL,3.1
200807,FL,2.8
200808,FL,2.8
200809,FL,3.0
200810,FL,3.4
200811,FL,3.5
200812,FL,3.3
200901,FL,3.6
200902,FL,3.6
200903,FL,3.9
200904,FL,3.8
200905,FL,3.6
200906,FL,3.1
200907,FL,2.8
200908,FL,2.8
200909,FL,3.0
200910,FL,3.4
200911,FL,3.5
200912,FL,3.3
201001,FL,3.6
201002,FL,3.6
201003,FL,3.9
201004,FL,3.8
201005,FL,3.6
201006,FL,3.1
201007,FL,2.8
201008,FL,2.8
201009,FL,3.0
201010,FL,3.4
201011,FL,3.5
201012,FL,3.3
201101,FL,3.6
201102,FL,3.6
201103,FL,3.9
201104,FL,3.8
201105,FL,3.6
201106,FL,3.1
201107,FL,2.8
201108,FL,2.8
201109,FL,3.0
201110,FL,3.4
201111,FL,3.5
201112,FL,3.3
201201,FL,3.6
201202,FL,3.6
201203,FL,3.9
201204,FL,3.8
201205,FL,3.6
201206,FL,3.1
201207,FL,2.8
201208,FL,2.8
201209,FL,3.0
201210,FL,3.4
201211,FL,3.5
201212,FL,3.3
201301,FL,3.6
201302,FL,3.6
201303,FL,3.9
201304,FL,3.8
201305,FL,3.6
201306,FL,3.1
201307,FL,2.8
201308,FL,2.8
201309,FL,3.0
201310,FL,3.4
201311,FL,3.5
201312,FL,3.3
201401,FL,3.6
201402,FL,3.6
201403,FL,3.9
201404,FL,3.8
201405,FL,3.6
201406,FL,3.1
201407,FL,2.8
201408,FL,2.8
201409,FL,3.0
201410,FL,3.4
201411,FL,3.5
201412,FL,3.3
201501,FL,3.6
201502,FL,3.6
201503,FL,3.9
201504,FL,3.8
201505,FL,3.6
201506,FL,3.1
201507,FL,2.8
201508,FL,2.8
201509,FL,3.0
201510,FL,3.4
201511,FL,3.5
201512,FL,3.3
201601,FL,3.6
201602,FL,3.6
201603,FL,3.9
201604,FL,3.8
201605,FL,3.6
201606,FL,3.1
201607,FL,2.8
201608,FL,2.8
201609,FL,3.0
201610,FL,3.4
201611,FL,3.5
201612,FL,3.3
201701,FL,3.6
201702,FL,3.6
201703,FL,3.9
201704,FL,3.8
201705,FL,3.6
201706,FL,3.1
201707,FL,2.8
201708,FL,2.8
201709,FL,3.0
201710,FL,3.4
201711,FL,3.5
201712,FL,3.3
201801,FL,3.6
201802,FL,3.6
201803,FL,3.9
201804,FL,3.8
201805,FL,3.6
201806,FL,3.1
201807,FL,2.8
201808,FL,2.8
201809,FL,3.0
201810,FL,3.4
201811,FL,3.5
201812,FL,3.3
201901,FL,3.6
201902,FL,3.6
201903,FL,3.9
201904,FL,3.8
201905,FL,3.6
201906,FL,3.1
201907,FL,2.8
201908,FL,2.8
201909,FL,3.0
201910,FL,3.4
201911,FL,3.5
201912,FL,3.3
202001,FL,3.6
202002,FL,3.6
202003,FL,3.9
202004,FL,3.8
202005,FL,3.6
202006,FL,3.1
202007,FL,2.8
202008,FL,2.8
202009,FL,3.0
202010,FL,3.4
202011,FL,3.5
202012,FL,3.3
202101,FL,3.6
202102,FL,3.6
202103,FL,3.9
202104,FL,3.8
202105,FL,3.6
202106,FL,3.1
202107,FL,2.8
202108,FL,2.8
202109,FL,3.0
202110,FL,3.4
202111,FL,3.5
202112,FL,3.3
202201,FL,3.6
202202,FL,3.6
202203,FL,3.9
202204,FL,3.8
202205,FL,3.6
202206,FL,3.1
202207,FL,2.8
202208,FL,2.8
202209,FL,3.0
202210,FL,3.4
202211,FL,3.5
202212,FL,3.3
202301,FL,3.6
202302,FL,3.6
202303,FL,3.9
202304,FL,3.8
202305,FL,3.6
202306,FL,3.1
202307,FL,2.8
202308,FL,2.8
202309,FL,3.0
202310,FL,3.4
202311,FL,3.5
202312,FL,3.3
200101,GA,3.2
200102,GA,3.3
200103,GA,3.4
200104,GA,3.2
200105,GA,2.9
200106,GA,2.6
200107,GA,2.5
200108,GA,2.4
200109,GA,2.6
200110,GA,2.6
200111,GA,2.8
200112,GA,2.9
200201,GA,3.2
200202,GA,3.3
200203,GA,3.4
200204,GA,3.2
200205,GA,2.9
200206,GA,2.6
200207,GA,2.5
200208,GA,2.4
200209,GA,2.6
200210,GA,2.6
200211,GA,2.8
200212,GA,2.9
200301,GA,3.2
200302,GA,3.3
200303,GA,3.4
200304,GA,3.2
200305,GA,2.9
200306,GA,2.6
200307,GA,2.5
200308,GA,2.4
200309,GA,2.6
200310,GA,2.6
200311,GA,2.8
200312,GA,2.9
200401,GA,3.2
200402,GA,3.3
200403,GA,3.4
200404,GA,3.2
200405,GA,2.9
200406,GA,2.6
200407,GA,2.5
200408,GA,2.4
200409,GA,2.6
200410,GA,2.6
200411,GA,2.8
200412,GA,2.9
200501,GA,3.2
200502,GA,3.3
200503,GA,3.4
200504,GA,3.2
200505,GA,2.9
200506,GA,2.6
200507,GA,2.5
200508,GA,2.4
200509,GA,2.6
200510,GA,2.6
200511,GA,2.8
200512,GA,2.9
200601,GA,3.2
200602,GA,3.3
200603,GA,3.4
200604,GA,3.2
200605,GA,2.9
200606,GA,2.6
200607,GA,2.5
200608,GA,2.4
200609,GA,2.6
200610,GA,2.6
200611,GA,2.8
200612,GA,2.9
200701,GA,3.2
200702,GA,3.3
200703,GA,3.4
200704,GA,3.2
200705,GA,2.9
200706,GA,2.6
200707,GA,2.5
200708,GA,2.4
200709,GA,2.6
200710,GA,2.6
200711,GA,2.8
200712,GA,2.9
200801,GA,3.2
200802,GA,3.3
200803,GA,3.4
200804,GA,3.2
200805,GA,2.9
200806,GA,2.6
200807,GA,2.5
200808,GA,2.4
200809,GA,2.6
200810,GA,2.6
200811,GA,2.8
200812,GA,2.9
200901,GA,3.2
200902,GA,3.3
200903,GA,3.4
200904,GA,3.2
200905,GA,2.9
200906,GA,2.6
200907,GA,2.5
200908,GA,2.4
200909,GA,2.6
200910,GA,2.6
200911,GA,2.8
200912,GA,2.9
201001,GA,3.2
201002,GA,3.3
201003,GA,3.4
201004,GA,3.2
201005,GA,2.9
201006,GA,2.6
201007,GA,2.5
201008,GA,2.4
201009,GA,2.6
201010,GA,2.6
201011,GA,2.8
201012,GA,2.9
201101,GA,3.2
201102,GA,3.3
201103,GA,3.4
201104,GA,3.2
201105,GA,2.9
201106,GA,2.6
201107,GA,2.5
201108,GA,2.4
201109,GA,2.6
201110,GA,2.6
201111,GA,2.8
201112,GA,2.9
201201,GA,3.2
201202,GA,3.3
201203,GA,3.4
201204,GA,3.2
201205,GA,2.9
201206,GA,2.6
201207,GA,2.5
201208,GA,2.4
201209,GA,2.6
201210,GA,2.6
201211,GA,2.8
201212,GA,2.9
201301,GA,3.2
201302,GA,3.3
201303,GA,3.4
201304,GA,3.2
201305,GA,2.9
201306,GA,2.6
201307,GA,2.5
201308,GA,2.4
201309,GA,2.6
201310,GA,2.6
201311,GA,2.8
201312,GA,2.9
201401,GA,3.2
201402,GA,3.3
201403,GA,3.4
201404,GA,3.2
201405,GA,2.9
201406,GA,2.6
201407,GA,2.5
201408,GA,2.4
201409,GA,2.6
201410,GA,2.6
201411,GA,2.8
201412,GA,2.9
201501,GA,3.2
201502,GA,3.3
201503,GA,3.4
201504,GA,3.2
201505,GA,2.9
201506,GA,2.6
201507,GA,2.5
201508,GA,2.4
201509,GA,2.6
201510,GA,2.6
201511,GA,2.8
201512,GA,2.9
201601,GA,3.2
201602,GA,3.3
201603,GA,3.4
201604,GA,3.2
201605,GA,2.9
201606,GA,2.6
201607,GA,2.5
201608,GA,2.4
201609,GA,2.6
201610,GA,2.6
201611,GA,2.8
201612,GA,2.9
201701,GA,3.2
201702,GA,3.3
201703,GA,3.4
201704,GA,3.2
201705,GA,2.9
201706,GA,2.6
201707,GA,2.5
201708,GA,2.4
201709,GA,2.6
201710,GA,2.6
201711,GA,2.8
201712,GA,2.9
201801,GA,3.2
201802,GA,3.3
201803,GA,3.4
201804,GA,3.2
201805,GA,2.9
201806,GA,2.6
201807,GA,2.5
201808,GA,2.4
201809,GA,2.6
201810,GA,2.6
201811,GA,2.8
201812,GA,2.9
201901,GA,3.2
201902,GA,3.3
201903,GA,3.4
201904,GA,3.2
201905,GA,2.9
201906,GA,2.6
201907,GA,2.5
201908,GA,2.4
201909,GA,2.6
201910,GA,2.6
201911,GA,2.8
201912,GA,2.9
202001,GA,3.2
202002,GA,3.3
202003,GA,3.4
202004,GA,3.2
202005,GA,2.9
202006,GA,2.6
202007,GA,2.5
202008,GA,2.4
202009,GA,2.6
202010,GA,2.6
202011,GA,2.8
202012,GA,2.9
202101,GA,3.2
202102,GA,3.3
202103,GA,3.4
202104,GA,3.2
202105,GA,2.9
202106,GA,2.6
202107,GA,2.5
202108,GA,2.4
202109,GA,2.6
202110,GA,2.6
202111,GA,2.8
202112,GA,2.9
202201,GA,3.2
202202,GA,3.3
202203,GA,3.4
202204,GA,3.2
202205,GA,2.9
202206,GA,2.6
202207,GA,2.5
202208,GA,2.4
202209,GA,2.6
202210,GA,2.6
202211,GA,2.8
202212,GA,2.9
202301,GA,3.2
202302,GA,3.3
202303,GA,3.4
202304,GA,3.2
202305,GA,2.9
202306,GA,2.6
202307,GA,2.5
202308,GA,2.4
202309,GA,2.6
202310,GA,2.6
202311,GA,2.8
202312,GA,2.9
200101,HI,4.2
200102,HI,4.5
200103,HI,4.8
200104,HI,5.1
200105,HI,4.9
200106,HI,5.4
200107,HI,5.4
200108,HI,5.2
